0.0, -0.005583863177850519
0.8, 0.008233208546076067
1.6, 0.010301011455668533
2.4000000000000004, -0.022275465550247495
3.2, 0.02570148983692073
4.0, -0.03759821128557507
4.800000000000001, 0.044470573813459355
5.6000000000000005, 0.0075292039200918
6.4, -0.07258411248487943
7.2, 0.012492673507566807
8.0, -0.15027875719400582
8.8, -0.32813466811703446
9.600000000000001, -0.7272379198188397
10.4, -1.0342810002203728
11.200000000000001, -1.3501568702635383
12.0, -0.9137616902769472
12.8, -0.1747568261861712
13.600000000000001, 0.5061686006610322
14.4, 0.8181539980091935
15.200000000000001, 0.6723248618491717
16.0, 0.4057003423470985
16.8, 0.19907429525857562
17.6, 0.08205651219755768
18.400000000000002, 0.03505480829242157
19.200000000000003, 0.007980796033467588
20.0, 0.0012967741785209295
20.8, 0.001597950211350196
21.6, -0.0004463013827219138
22.400000000000002, 0.002388181417887454
23.200000000000003, -0.02485008784671573
